
2005, 1, 25, -33.185, -70.393, 2.6
2005, 1, 24, -33.118, -70.238, 2.5
2005, 1, 22, -33.037, -70.27, 2.6
2005, 1, 19, -33.49, -70.456, 3.4
2005, 1, 17, -33.161, -70.23, 2.5
2005, 1, 15, -33.002, -70.416, 2.8
2005, 1, 15, -33.181, -70.233, 2.5
2005, 1, 12, -33.002, -70.746, 3
2005, 1, 8, -33.986, -70.849, 2.9
2005, 1, 5, -33.338, -70.647, 3.2
2005, 1, 3, -33.212, -70.65, 3.5
2004, 12, 29, -33.146, -70.242, 3.4
2004, 12, 27, -33.159, -70.087, 3.7
2004, 12, 27, -33.815, -70.634, 2.7
2004, 12, 24, -33.127, -70.27, 2.6
2004, 12, 23, -33.804, -70.292, 2.7
2004, 12, 23, -33.124, -70.246, 3.1
2004, 12, 22, -33.137, -70.272, 2.6
2004, 12, 18, -33.143, -70.276, 2.5
2004, 12, 16, -33.315, -70.307, 2.7
2004, 12, 15, -33.153, -70.247, 2.5
2004, 12, 14, -33.508, -70.289, 2.9
2004, 12, 14, -33.536, -70.59, 3
2004, 12, 9, -33.153, -70.252, 2.7
2004, 12, 8, -33.087, -70.081, 2.8
2004, 12, 8, -33.15, -70.279, 2.6
2004, 12, 7, -33.922, -70.292, 2.8
2004, 12, 7, -33.916, -70.287, 2.7
2004, 12, 7, -33.361, -70.995, 2.7
2004, 12, 2, -33.874, -70.212, 3.3
2004, 11, 30, -33.132, -70.271, 2.7
2004, 11, 29, -33.868, -70.197, 2.6
2004, 11, 29, -33.127, -70.278, 2.9
2004, 11, 24, -33.427, -70.968, 3
2004, 11, 24, -33.348, -70.432, 3
2004, 11, 24, -33.142, -70.228, 2.5
2004, 11, 23, -33.143, -70.243, 2.7
2004, 11, 20, -33.188, -70.086, 3.5
2004, 11, 18, -33.173, -70.777, 2.5
2004, 11, 4, -33.15, -70.273, 2.7
2004, 11, 2, -33.234, -70.14, 3.5
2004, 10, 30, -33.153, -70.241, 2.9
2004, 10, 30, -33.142, -70.265, 2.6
2004, 10, 29, -33.205, -70.233, 2.7
2004, 10, 25, -33.527, -70.876, 2.5
2004, 10, 24, -33.21, -70.897, 2.9
2004, 10, 21, -33.143, -70.234, 2.6
2004, 10, 21, -33.033, -70.392, 2.7
2004, 10, 19, -33.423, -70.325, 3.7
2004, 10, 17, -33.842, -70.291, 4.2
2004, 10, 16, -33.133, -70.267, 2.7
2004, 10, 7, -33.862, -70.683, 2.9
2004, 10, 5, -33.053, -70.529, 3
2004, 10, 4, -33.684, -70.551, 2.5
2004, 10, 1, -33.347, -70.118, 2.8
2004, 9, 29, -33.637, -70.32, 3
2004, 9, 29, -33.39, -70.192, 4.6
2004, 9, 29, -33.371, -70.146, 3.5
2004, 9, 29, -33.38, -70.132, 4.5
2004, 9, 24, -33.822, -70.804, 2.5
2004, 9, 17, -33.414, -70.278, 2.9
2004, 9, 17, -33.991, -70.753, 2.8
2004, 9, 16, -33.124, -70.517, 3.5
2004, 9, 16, -33.153, -70.185, 2.5
2004, 9, 11, -33.466, -70.781, 2.7
2004, 9, 7, -33.139, -70.258, 2.6
2004, 9, 5, -33.498, -70.83, 2.6
2004, 8, 29, -33.169, -70.227, 2.9
2004, 8, 25, -33.779, -70.689, 2.9
2004, 8, 22, -33.146, -70.217, 2.6
2004, 8, 20, -33.127, -70.123, 3.5
2004, 8, 17, -33.156, -70.233, 2.7
2004, 8, 15, -33.402, -70.487, 3.1
2004, 8, 14, -33.322, -70.289, 2.9
2004, 8, 14, -33.13, -70.244, 2.5
2004, 8, 9, -33.93, -70.271, 2.8
2004, 8, 7, -33.883, -70.903, 2.5
2004, 8, 5, -33.865, -70.163, 2.5
2004, 8, 5, -33.213, -70.215, 2.5
2004, 8, 5, -33.317, -70.202, 2.8
2004, 7, 31, -33.608, -70.814, 3.3
2004, 7, 31, -33.146, -70.257, 2.5
2004, 7, 22, -33.837, -70.981, 2.5
2004, 7, 18, -33.147, -70.258, 2.6
2004, 7, 17, -33.136, -70.273, 2.6
2004, 7, 15, -33.137, -70.269, 2.5
2004, 7, 12, -33.166, -70.254, 2.7
2004, 7, 10, -33.138, -70.239, 2.7
2004, 7, 10, -33.147, -70.253, 2.5
2004, 7, 5, -33.059, -70.085, 3.4
2004, 6, 29, -33.158, -70.282, 2.3
2004, 6, 29, -33.132, -70.261, 2.4
2004, 6, 28, -33.727, -70.044, 2.9
2004, 6, 28, -33.461, -70.169, 2
2004, 6, 26, -33.142, -70.267, 2.2
2004, 6, 25, -33.137, -70.254, 2.4
2004, 6, 25, -33.159, -70.732, 2.4
2004, 6, 24, -33.608, -70.599, 2.1
2004, 6, 24, -33.57, -70.78, 2.5
2004, 6, 24, -33.377, -70.368, 3.3
2004, 6, 23, -33.148, -70.264, 2.1
2004, 6, 23, -33.146, -70.258, 2
2004, 6, 23, -33.817, -70.592, 3.9
2004, 6, 21, -33.914, -70.687, 3.1
2004, 6, 18, -33.161, -70.279, 2.1
2004, 6, 18, -33.181, -70.221, 2.1
2004, 6, 16, -33.775, -70.68, 2.4
2004, 6, 16, -33.581, -70.296, 2.5
2004, 6, 15, -33.439, -70.595, 3.1
2004, 6, 15, -33.071, -70.242, 2.7
2004, 6, 15, -33.749, -70.31, 2.2
2004, 6, 15, -33.137, -70.275, 2.1
2004, 6, 14, -33.168, -70.325, 2
2004, 6, 13, -33.299, -70.815, 2.1
2004, 6, 13, -33.695, -70.574, 1.8
2004, 6, 11, -33.46, -70.737, 2.2
2004, 6, 10, -33.708, -70.346, 2.2
2004, 6, 8, -33.162, -70.234, 2.1
2004, 6, 6, -33.665, -70.066, 2.3
2004, 6, 5, -33.146, -70.259, 2.6
2004, 6, 5, -33.151, -70.251, 2.2
2004, 5, 26, -33.159, -70.26, 2.2
2004, 5, 25, -33.158, -70.193, 1.8
2004, 5, 25, -33.354, -70.764, 2.3
2004, 5, 24, -33.156, -70.267, 2.1
2004, 5, 23, -33.206, -70.188, 1.9
2004, 5, 22, -33.139, -70.256, 2.3
2004, 5, 21, -33.356, -70.495, 2
2004, 5, 19, -33.144, -70.244, 2
2004, 5, 18, -33.725, -70.598, 2.1
2004, 5, 16, -33.178, -70.21, 1.8
2004, 5, 15, -33.175, -70.28, 2
2004, 5, 15, -33.147, -70.266, 1.9
2004, 5, 15, -33.53, -70.147, 2.7
2004, 5, 9, -33.236, -70.241, 1.8
2004, 5, 8, -33.887, -70.796, 2
2004, 5, 8, -33.171, -70.273, 1.9
2004, 5, 7, -33.904, -70.279, 2.8
2004, 5, 7, -33.754, -70.709, 3.8
2004, 5, 6, -33.136, -70.264, 2.3
2004, 5, 5, -33.932, -70.702, 2.2
2004, 5, 5, -33.074, -70.507, 2.3
2004, 5, 4, -33.178, -70.288, 2.1
2004, 5, 1, -33.501, -70.961, 1.9
2004, 5, 1, -33.189, -70.289, 1.7
2004, 4, 30, -33.548, -70.52, 5.1
2004, 4, 30, -33.15, -70.3, 2.1
2004, 4, 29, -33.24, -70.213, 1.8
2004, 4, 29, -33.822, -70.656, 2.3
2004, 4, 29, -33.139, -70.287, 2.6
